Row ID,Segment,City,State,Country,Region,Category,Sub-Category,Sales,Quantity,Profit,Shipping Cost,Order Priority,order_day,order_month,order_year,ship_year,ship_month,ship_day,discount_bracket,pib_country,ship_mode_binned,Market_binned
9545,0,2,7,18,10,1,15,164.28,6.0,65.64,27.74,1,24,3,2013,2013,3,27,0,8747773729.5,1.0,5
2776,0,2,7,14,6,2,6,195.44832,2.0,17.20832,27.74,3,12,9,2013,2013,9,18,0,1274440000000.0,0.0,5
15207,2,2,7,13,10,1,15,349.44,7.0,174.72,27.73,3,8,11,2011,2011,11,12,0,2291990000000.0,0.0,4
18467,1,2,7,6,2,1,15,103.95,3.0,0.0,27.73,1,6,6,2011,2011,6,9,0,2861410000000.0,1.0,4
5763,0,2,7,18,10,2,6,356.57544,3.0,-132.42456,27.72,3,24,6,2011,2011,6,29,1,8106590716.75,1.0,5
11090,0,2,2,6,2,1,2,346.5,7.0,114.24,27.71,3,14,7,2014,2014,7,20,0,2852170000000.0,0.0,4
19060,2,2,7,18,2,1,14,256.74,2.0,110.34,27.71,3,18,1,2012,2012,1,22,0,8709165249.0,0.0,4
19748,0,2,7,13,10,2,11,216.108,3.0,-82.87200000000001,27.71,1,3,8,2014,2014,8,6,1,2159130000000.0,1.0,4
28031,2,2,7,2,7,2,0,168.6,4.0,74.16,27.71,1,10,9,2012,2012,9,12,0,8532230000000.0,1.0,0
41536,2,2,7,12,4,1,14,140.67,1.0,1.38,27.7,1,30,6,2014,2014,7,3,0,432687000000.0,1.0,3
46756,0,2,7,18,0,2,11,310.59,1.0,118.02,27.7,1,26,1,2011,2011,1,31,0,8106590716.75,0.0,1
13977,1,2,1,22,6,1,2,285.48,6.0,14.22,27.69,3,20,3,2012,2012,3,25,0,2719160000000.0,1.0,4
17260,0,2,2,6,2,1,2,113.76,2.0,1.08,27.69,3,29,12,2014,2014,12,29,0,2852170000000.0,1.0,4
23128,0,2,7,10,3,1,1,166.14,2.0,46.5,27.69,1,4,6,2012,2012,6,6,0,1827640000000.0,1.0,0
37260,2,0,0,23,12,1,12,123.92,4.0,55.764,27.69,1,11,11,2011,2011,11,13,0,15542600000000.0,1.0,2
45291,2,2,7,18,4,1,14,415.62,2.0,182.82,27.69,3,4,7,2013,2013,7,6,0,8747773729.5,1.0,3
11634,1,2,7,20,10,1,14,419.904,8.0,158.544,27.68,3,22,7,2013,2013,7,24,0,1354760000000.0,1.0,4
26779,0,2,7,2,7,2,13,199.53,3.0,15.93,27.68,2,23,12,2011,2011,12,30,0,7551500000000.0,0.0,0
11702,0,2,7,6,2,0,5,264.735,5.0,82.335,27.67,3,4,6,2012,2012,6,8,0,2683830000000.0,0.0,4
15213,2,2,1,22,6,2,0,225.909,3.0,57.699,27.67,1,11,6,2014,2014,6,13,0,3087170000000.0,1.0,4
33304,0,2,7,23,2,0,4,183.372,2.0,-36.6744,27.67,3,4,8,2014,2014,8,5,1,17527200000000.0,1.0,2
6292,1,2,7,16,2,0,4,393.48,3.0,180.96,27.67,3,14,1,2011,2011,1,20,0,9774262742.0,0.0,5
15735,0,2,7,6,2,0,9,200.64,4.0,38.04,27.66,1,28,2,2013,2013,3,4,0,2811080000000.0,0.0,4
23050,1,2,4,0,8,2,0,234.576,6.0,18.216,27.66,1,27,8,2013,2013,8,31,0,1576340000000.0,1.0,0
19116,1,2,7,7,2,1,15,95.64,4.0,21.0,27.65,0,2,9,2011,2011,9,2,0,3744410000000.0,1.0,4
22586,0,2,7,18,11,2,0,84.42,2.0,11.76,27.65,1,23,5,2011,2011,5,23,0,8106590716.75,1.0,0
28715,0,2,7,11,11,2,6,178.0857,1.0,22.9557,27.65,1,25,10,2012,2012,10,29,0,917870000000.0,0.0,0
5188,0,2,7,1,10,2,0,326.76,6.0,81.6,27.65,3,2,8,2013,2013,8,8,0,2472820000000.0,0.0,5
24077,1,2,7,0,8,1,12,130.41,3.0,56.43,27.64,1,28,5,2014,2014,6,1,0,1467500000000.0,1.0,0
38718,1,3,8,23,5,1,14,126.08,2.0,-28.368,27.64,0,14,3,2013,2013,3,16,0,16784800000000.0,1.0,2
20968,0,2,7,0,8,1,3,320.544,7.0,-35.616,27.63,3,13,10,2011,2011,10,19,0,1397910000000.0,0.0,0
24074,1,2,7,2,7,2,0,344.16,8.0,13.68,27.63,3,6,10,2014,2014,10,12,0,10475700000000.0,0.0,0
37376,0,1,5,23,5,0,9,191.82,3.0,61.3824,27.63,3,2,9,2013,2013,9,8,0,16784800000000.0,0.0,2
13939,0,2,7,13,10,1,3,347.82,11.0,142.56,27.62,3,15,5,2013,2013,5,20,0,2141320000000.0,0.0,4
37005,0,1,5,23,5,1,15,357.93,3.0,7.1586,27.62,3,8,5,2012,2012,5,15,0,16197000000000.0,0.0,2
17696,0,2,1,22,6,1,2,91.5,2.0,42.06,27.61,1,6,11,2014,2014,11,9,0,3087170000000.0,1.0,4
27585,0,2,7,0,8,1,15,112.509,3.0,17.469,27.61,1,4,9,2014,2014,9,5,0,1467500000000.0,1.0,0
49164,0,2,7,18,0,1,14,272.76,2.0,57.24,27.61,3,25,5,2011,2011,5,30,0,8106590716.75,1.0,1
47708,0,2,7,18,0,1,14,211.65,1.0,93.12,27.6,2,12,12,2013,2013,12,18,0,8747773729.5,0.0,1
25503,0,2,7,10,3,2,6,146.88,1.0,2.91,27.59,3,27,6,2011,2011,6,29,0,1823050000000.0,1.0,0
25739,0,2,7,18,7,0,4,345.72,2.0,114.06,27.59,3,21,2,2011,2011,2,25,0,8106590716.75,1.0,0
27107,0,2,7,2,7,0,5,168.96,2.0,6.72,27.59,1,4,1,2014,2014,1,7,0,10475700000000.0,1.0,0
31290,1,2,7,15,8,1,14,396.84,2.0,59.52,27.59,1,10,9,2013,2013,9,14,0,190907000000.0,0.0,0
16604,0,2,7,6,2,2,11,429.318,3.0,60.588,27.58,3,26,12,2014,2014,12,31,0,2852170000000.0,0.0,4
2133,0,2,7,3,1,0,5,369.28,4.0,99.68,27.58,3,13,1,2012,2012,1,19,0,73141000000.0,0.0,5
9122,0,2,7,1,10,0,9,137.6,4.0,31.6,27.57,3,26,6,2014,2014,6,28,0,2456040000000.0,1.0,5
10901,0,2,2,6,2,1,7,100.95,5.0,48.45,27.57,0,18,2,2013,2013,2,21,0,2811080000000.0,1.0,4
43807,2,2,7,18,0,1,15,198.0,12.0,81.0,27.57,1,29,3,2013,2013,4,3,0,8747773729.5,1.0,1
3059,1,2,7,16,2,2,0,347.76,9.0,149.4,27.56,3,8,11,2013,2013,11,10,0,10982979274.0,1.0,5
16843,0,2,6,7,2,2,13,389.61,3.0,15.57,27.56,3,11,11,2013,2013,11,16,0,3732740000000.0,0.0,4
8598,0,2,7,8,2,2,11,172.62,3.0,0.0,27.56,1,26,11,2014,2014,11,29,0,57852399964.0,1.0,5
11587,2,2,6,7,2,1,8,153.45,11.0,70.29,27.55,2,30,8,2012,2012,9,5,0,3527340000000.0,0.0,4
12256,0,2,1,22,6,2,13,109.935,3.0,-17.595,27.55,0,3,9,2013,2013,9,5,1,2803290000000.0,1.0,4
19147,0,2,7,18,2,1,2,177.72,4.0,58.56,27.55,1,26,3,2012,2012,3,26,0,8709165249.0,1.0,4
4962,0,2,7,18,2,1,14,237.528,3.0,-150.492,27.55,3,8,4,2014,2014,4,12,1,9297230738.0,0.0,5
33872,1,2,7,23,10,1,3,319.9,5.0,156.751,27.54,1,22,11,2011,2011,11,27,0,15542600000000.0,0.0,2
14282,1,2,7,7,2,1,1,136.944,4.0,54.744,27.53,3,12,9,2013,2013,9,14,0,3732740000000.0,1.0,4
22567,0,2,9,0,8,1,15,338.688,8.0,30.048,27.53,3,4,10,2013,2013,10,4,0,1576340000000.0,1.0,0
27590,1,2,7,2,7,1,3,264.6,5.0,108.45,27.53,3,13,8,2011,2011,8,18,0,7551500000000.0,1.0,0
42752,0,2,7,21,4,1,1,206.988,1.0,-207.012,27.52,1,3,9,2014,2014,9,8,2,938953000000.0,0.0,3
46155,2,2,7,18,0,1,14,220.56,4.0,41.88,27.52,1,14,6,2014,2014,6,19,0,9297230738.0,1.0,1
15631,2,2,7,6,2,1,15,275.94,7.0,135.03,27.51,3,5,1,2014,2014,1,10,0,2852170000000.0,1.0,4
18386,1,2,2,6,2,2,13,314.415,3.0,36.945,27.51,3,27,9,2013,2013,10,2,0,2811080000000.0,0.0,4
38986,1,2,7,23,10,1,1,179.94,3.0,50.3832,27.51,3,16,7,2014,2014,7,18,0,17527200000000.0,1.0,2
15835,0,2,7,13,10,1,15,81.9,3.0,3.24,27.5,1,31,10,2011,2011,11,2,0,2291990000000.0,1.0,4
26434,1,2,7,0,8,2,11,140.616,2.0,6.216,27.49,1,22,10,2011,2011,10,23,0,1397910000000.0,1.0,0
10176,1,2,7,1,10,0,4,157.68,3.0,-145.86,27.49,1,24,6,2013,2013,6,26,2,2472820000000.0,1.0,5
6733,0,2,7,3,1,1,3,167.8,5.0,23.4,27.49,1,5,12,2014,2014,12,7,0,80656000000.0,1.0,5
13639,1,2,1,22,6,1,2,326.13,7.0,48.72,27.48,1,24,10,2012,2012,10,28,0,2719160000000.0,0.0,4
30778,0,2,7,15,8,1,14,236.376,2.0,11.796,27.48,2,28,5,2014,2014,6,4,1,201313000000.0,0.0,0
9631,0,2,7,14,6,1,12,154.6,5.0,20.0,27.47,0,2,7,2014,2014,7,4,0,1315350000000.0,1.0,5
14513,1,2,7,6,2,2,11,284.07,2.0,100.23,27.46,3,10,12,2014,2014,12,16,0,2852170000000.0,0.0,4
3308,0,2,7,3,1,2,6,227.66376,2.0,97.62376,27.45,1,26,12,2012,2012,12,27,0,73141000000.0,1.0,5
5052,0,2,7,14,6,1,1,121.32,2.0,16.96,27.44,3,11,8,2014,2014,8,13,0,1315350000000.0,1.0,5
12949,1,2,7,18,6,1,2,111.75,5.0,-69.3,27.44,0,28,5,2013,2013,5,28,1,8747773729.5,1.0,4
21537,0,2,7,18,11,2,13,340.2585,3.0,32.7285,27.44,3,6,10,2011,2011,10,10,0,8106590716.75,0.0,0
43871,0,2,7,18,0,2,13,165.18,2.0,52.8,27.44,1,22,10,2014,2014,10,25,0,9297230738.0,1.0,1
1057,1,2,7,8,2,0,4,225.6,2.0,42.84,27.44,1,11,11,2013,2013,11,13,0,52996540704.0,1.0,5
16442,2,2,1,22,6,1,2,223.5,5.0,42.45,27.43,3,17,4,2014,2014,4,22,0,3087170000000.0,1.0,4
30837,0,2,9,0,8,1,2,59.724,6.0,-33.876,27.43,0,22,1,2011,2011,1,23,1,1397910000000.0,1.0,0
14911,1,2,7,18,6,1,3,313.95,13.0,-238.68,27.42,2,15,12,2014,2014,12,21,1,9297230738.0,0.0,4
19043,0,2,1,22,6,1,3,111.24,9.0,11.07,27.42,0,9,1,2014,2014,1,9,0,3087170000000.0,1.0,4
28342,2,2,7,11,11,2,13,422.5032,3.0,132.3432,27.42,3,20,10,2011,2011,10,24,0,892969000000.0,0.0,0
27810,0,2,9,0,8,1,12,107.244,4.0,-2.436,27.41,0,13,12,2014,2014,12,15,0,1467500000000.0,1.0,0
36407,1,3,8,23,5,1,14,186.912,6.0,-35.046,27.41,1,18,10,2011,2011,10,22,0,15542600000000.0,0.0,2
45157,1,2,7,18,4,1,15,157.8,4.0,9.36,27.41,1,30,12,2014,2014,12,30,0,9297230738.0,1.0,3
45748,0,2,7,18,4,0,4,410.22,1.0,135.36,27.41,3,14,6,2014,2014,6,16,0,9297230738.0,1.0,3
8136,2,2,7,14,6,1,2,90.3,5.0,31.6,27.41,0,1,6,2011,2011,6,1,0,1180490000000.0,1.0,5
4557,0,2,7,8,2,0,5,115.96,1.0,32.46,27.4,1,31,7,2012,2012,8,2,0,49593961142.0,1.0,5
243,1,2,7,3,1,0,5,360.24,3.0,104.46,27.4,3,26,2,2011,2011,3,2,0,68990000000.0,0.0,5
5772,2,2,7,18,1,0,4,303.0,3.0,81.78,27.4,3,4,12,2013,2013,12,8,0,8747773729.5,0.0,5
24575,0,2,9,0,8,2,13,238.788,3.0,84.88799999999999,27.39,1,20,1,2014,2014,1,24,0,1467500000000.0,0.0,0
25675,1,2,9,0,8,1,1,141.696,4.0,18.816,27.39,1,13,10,2011,2011,10,17,0,1397910000000.0,0.0,0
42751,0,2,7,18,0,1,8,82.32,8.0,5.76,27.39,0,7,3,2014,2014,3,10,0,9297230738.0,1.0,1
46151,0,2,7,18,4,2,13,333.78,2.0,50.04,27.39,3,2,6,2014,2014,6,6,0,9297230738.0,0.0,3
41205,1,2,0,23,12,0,9,207.35,5.0,24.882,27.38,0,13,9,2012,2012,9,15,0,16197000000000.0,1.0,2
49662,0,2,7,18,4,0,4,172.62,1.0,53.49,27.38,1,15,5,2014,2014,5,19,0,9297230738.0,1.0,3
5208,2,2,7,18,10,2,0,281.04,6.0,5.52,27.38,3,26,9,2011,2011,10,1,0,8106590716.75,1.0,5
12365,0,2,7,6,2,1,2,340.62,7.0,160.02,27.37,3,3,5,2014,2014,5,8,0,2852170000000.0,0.0,4
40720,1,2,0,23,12,2,13,302.376,3.0,37.797,27.37,1,23,7,2011,2011,7,27,0,15542600000000.0,0.0,2
5898,0,2,7,18,10,0,5,332.32,8.0,16.48,27.36,3,31,10,2013,2013,11,5,0,8747773729.5,0.0,5
45793,0,2,7,18,0,0,9,100.32,2.0,49.14,27.36,0,10,10,2014,2014,10,13,0,9297230738.0,1.0,1
4739,0,2,7,14,6,0,4,395.12,5.0,-29.68,27.36,3,25,9,2012,2012,10,1,0,1201090000000.0,0.0,5
18338,2,2,7,13,10,2,0,277.8,5.0,41.55,27.35,1,4,1,2013,2013,1,6,0,2141320000000.0,1.0,4
19042,0,2,7,18,2,0,4,398.52,2.0,47.82,27.35,3,11,4,2012,2012,4,15,0,8709165249.0,0.0,4
7673,0,2,7,18,2,2,0,165.9,7.0,-74.76,27.35,1,10,10,2014,2014,10,15,1,9297230738.0,1.0,5
16256,1,2,2,6,2,0,5,319.842,2.0,81.702,27.34,3,24,7,2013,2013,7,28,0,2811080000000.0,0.0,4
31188,0,2,7,15,8,2,13,136.59,1.0,23.22,27.34,1,10,5,2012,2012,5,11,0,176207000000.0,1.0,0
39408,0,2,11,23,2,0,5,248.43,5.0,-17.745,27.34,1,2,12,2013,2013,12,4,1,16784800000000.0,1.0,2
46890,1,2,7,18,4,1,14,266.4,2.0,47.94,27.34,3,29,1,2014,2014,2,4,0,9297230738.0,0.0,3
5481,1,2,7,8,2,0,4,283.8,3.0,14.16,27.34,3,14,11,2014,2014,11,21,0,57852399964.0,0.0,5
20285,2,2,1,22,6,0,5,429.48,3.0,17.1,27.33,1,7,2,2014,2014,2,10,0,3087170000000.0,1.0,4
45976,1,2,7,18,4,2,6,168.24,1.0,57.18,27.33,1,14,9,2011,2011,9,18,0,8106590716.75,0.0,3
47518,1,2,7,18,4,2,6,318.54,1.0,130.59,27.33,3,10,12,2013,2013,12,14,0,8747773729.5,1.0,3
43934,0,2,7,18,4,0,4,218.034,2.0,-189.006,27.32,1,22,4,2011,2011,4,24,2,8106590716.75,1.0,3
6599,0,2,7,9,2,1,1,321.552,12.0,-198.528,27.32,3,12,11,2012,2012,11,18,1,18400538859.0,0.0,5
9301,0,2,7,18,10,2,6,419.89168,4.0,-205.06832,27.32,3,14,2,2013,2013,2,20,1,8747773729.5,0.0,5
1053,2,2,7,1,10,0,5,185.52,4.0,31.52,27.31,1,27,11,2012,2012,12,1,0,2465230000000.0,1.0,5
19735,1,2,7,7,2,1,3,158.76,3.0,72.99,27.31,1,8,5,2014,2014,5,12,0,3883920000000.0,0.0,4
22877,0,2,4,0,8,2,11,156.222,1.0,52.062,27.31,3,14,2,2013,2013,2,14,0,1576340000000.0,1.0,0
40176,1,0,0,23,12,1,12,192.72,11.0,92.5056,27.31,1,23,3,2012,2012,3,25,0,16197000000000.0,1.0,2
1706,1,2,7,14,6,1,2,129.76,4.0,60.96,27.31,0,3,1,2014,2014,1,5,0,1315350000000.0,1.0,5
398,0,2,7,14,6,0,5,219.456,3.0,24.636,27.3,3,30,5,2014,2014,6,1,0,1315350000000.0,1.0,5
4285,1,2,7,4,1,2,13,369.856,4.0,41.536,27.29,3,19,2,2013,2013,2,23,0,62682163837.0,0.0,5
45583,1,2,7,18,4,0,4,249.72,2.0,97.38,27.29,1,9,11,2013,2013,11,13,0,8747773729.5,0.0,3
48428,0,2,7,18,4,1,14,124.416,2.0,-219.804,27.29,0,10,5,2013,2013,5,13,2,8747773729.5,1.0,3
50117,0,2,7,18,0,1,12,339.3,10.0,37.2,27.29,0,25,2,2011,2011,2,25,0,8106590716.75,1.0,1
2070,1,2,7,16,2,1,15,92.0,4.0,29.44,27.29,0,17,9,2014,2014,9,17,0,11880434071.0,1.0,5
13645,1,2,1,22,6,0,5,324.06,2.0,9.72,27.28,1,24,10,2012,2012,10,28,0,2719160000000.0,0.0,4
19980,2,2,2,6,2,1,15,276.15,7.0,16.38,27.28,3,4,10,2011,2011,10,11,0,2861410000000.0,0.0,4
20828,2,2,7,10,3,0,4,341.46,2.0,88.74,27.28,1,16,12,2013,2013,12,20,0,1856720000000.0,0.0,0
41168,0,2,7,23,2,1,14,290.336,2.0,32.6628,27.28,1,7,10,2014,2014,10,7,0,17527200000000.0,1.0,2
17402,0,2,1,22,6,2,11,321.3,2.0,35.34,27.27,3,27,6,2013,2013,7,2,0,2803290000000.0,0.0,4
103,0,2,7,14,6,0,5,244.56,5.0,-27.54,27.26,2,4,11,2013,2013,11,10,0,1274440000000.0,0.0,5
27918,0,2,7,2,7,2,0,289.8,5.0,139.05,27.26,3,20,5,2014,2014,5,25,0,10475700000000.0,0.0,0
32781,1,2,7,23,12,2,0,177.0,3.0,30.09,27.26,1,15,10,2013,2013,10,19,0,16784800000000.0,0.0,2
1427,1,2,7,18,1,0,5,176.508,3.0,-97.09200000000001,27.26,3,29,8,2013,2013,8,29,1,8747773729.5,1.0,5
7977,0,2,7,8,2,2,0,342.08,2.0,75.24,27.25,1,13,12,2011,2011,12,18,0,46876114650.0,0.0,5
27788,0,2,7,18,11,1,7,225.2952,6.0,83.9952,27.25,3,27,4,2012,2012,5,1,0,8709165249.0,1.0,0
19930,0,2,7,7,2,1,14,128.385,3.0,4.275,27.24,0,8,8,2014,2014,8,10,0,3883920000000.0,1.0,4
25798,1,2,7,10,3,2,0,258.75,1.0,75.03,27.23,3,26,9,2014,2014,9,28,0,2039130000000.0,1.0,0
28580,2,2,7,2,7,1,15,157.68,4.0,3.12,27.23,1,24,10,2012,2012,10,27,0,8532230000000.0,1.0,0
38288,0,2,7,23,10,2,13,226.2,5.0,58.812,27.23,3,8,11,2012,2012,11,13,0,16197000000000.0,1.0,2
49759,1,2,7,21,4,1,2,132.624,12.0,-149.256,27.23,0,4,6,2014,2014,6,7,2,938953000000.0,1.0,3
259,2,2,7,14,6,0,4,264.512,4.0,13.152,27.23,3,21,6,2011,2011,6,23,0,1180490000000.0,1.0,5
27141,0,2,9,0,8,2,0,259.281,9.0,63.261,27.22,3,11,3,2011,2011,3,15,0,1397910000000.0,0.0,0
38534,1,3,8,23,5,2,11,341.991,3.0,-319.1916,27.22,3,11,7,2013,2013,7,11,2,16784800000000.0,1.0,2
2039,0,2,7,1,10,2,6,195.44832,2.0,17.20832,27.22,3,29,8,2011,2011,8,29,0,2616160000000.0,1.0,5
9700,0,2,7,1,10,0,9,382.9,5.0,26.8,27.21,1,7,8,2012,2012,8,8,0,2465230000000.0,1.0,5
21244,0,2,7,2,7,0,4,248.22,2.0,96.78,27.21,3,5,6,2013,2013,6,11,0,9570410000000.0,0.0,0
23544,0,2,7,2,7,1,7,125.1,3.0,41.22,27.21,0,14,10,2011,2011,10,16,0,7551500000000.0,1.0,0
35518,0,2,7,23,12,2,11,385.8,5.0,130.2075,27.21,3,12,6,2014,2014,6,14,0,17527200000000.0,1.0,2
44455,0,2,7,18,4,1,3,202.2,4.0,22.2,27.21,1,4,8,2014,2014,8,4,0,9297230738.0,1.0,3
7508,0,2,7,1,10,1,2,179.0,5.0,30.4,27.21,1,14,4,2011,2011,4,19,0,2616160000000.0,0.0,5
36536,0,2,0,23,12,1,14,332.94,3.0,6.6588,27.2,3,12,9,2013,2013,9,18,0,16784800000000.0,0.0,2
47193,0,2,7,18,0,1,14,96.84,2.0,26.1,27.2,1,15,4,2011,2011,4,18,0,8106590716.75,1.0,1
7926,1,2,7,4,1,2,6,200.66508,3.0,-10.59492,27.19,0,5,2,2013,2013,2,8,0,62682163837.0,1.0,5
12349,2,2,6,7,2,1,3,250.65,5.0,52.5,27.19,1,30,9,2011,2011,9,30,0,3744410000000.0,1.0,4
36459,0,2,7,23,2,0,5,301.96,2.0,33.2156,27.19,3,19,11,2013,2013,11,24,0,16784800000000.0,1.0,2
12546,0,2,1,22,6,1,1,327.12,4.0,114.48,27.18,3,12,8,2014,2014,8,17,0,3087170000000.0,0.0,4
15915,2,2,1,22,6,0,9,131.85,5.0,-79.2,27.18,3,21,8,2014,2014,8,21,1,3087170000000.0,1.0,4
16589,0,2,7,18,6,2,13,260.88,8.0,-67.92,27.18,3,16,3,2012,2012,3,23,1,8709165249.0,0.0,4
18453,0,2,7,6,2,2,6,324.921,2.0,-3.879,27.18,2,4,9,2013,2013,9,10,0,2811080000000.0,0.0,4
47654,0,2,7,18,0,2,11,306.63,1.0,101.16,27.18,3,12,4,2014,2014,4,18,0,9297230738.0,0.0,1
8075,0,2,7,14,6,2,0,381.22,7.0,175.28,27.17,3,27,1,2014,2014,2,2,0,1315350000000.0,0.0,5
1168,0,2,7,18,10,0,5,282.4,5.0,2.8,27.16,3,14,12,2011,2011,12,20,0,8106590716.75,0.0,5
18718,1,2,7,6,2,1,2,362.88,7.0,54.39,27.16,3,6,11,2013,2013,11,10,0,2811080000000.0,0.0,4
25430,1,2,7,2,7,1,14,342.72,7.0,13.65,27.16,3,29,7,2014,2014,8,3,0,10475700000000.0,0.0,0
38159,0,0,0,23,12,0,5,218.352,3.0,-19.1058,27.16,3,18,4,2014,2014,4,23,0,17527200000000.0,0.0,2
39027,2,2,7,23,12,0,5,291.136,4.0,-25.4744,27.16,3,14,6,2014,2014,6,20,0,17527200000000.0,0.0,2
13825,2,2,7,7,2,0,5,256.44,5.0,83.34,27.15,2,16,2,2013,2013,2,23,0,3732740000000.0,0.0,4
25537,2,2,7,18,11,1,15,184.011,5.0,-33.339,27.15,3,1,10,2012,2012,10,2,0,8709165249.0,1.0,0
5865,1,2,7,4,1,2,0,122.688,2.0,35.248,27.15,1,20,12,2011,2011,12,22,0,58029750746.0,1.0,5
39160,0,2,7,23,12,1,14,272.736,3.0,-64.7748,27.14,3,14,7,2012,2012,7,19,0,16197000000000.0,1.0,2
41760,1,2,7,18,4,2,11,344.76,4.0,68.88,27.14,3,26,8,2014,2014,9,2,0,9297230738.0,0.0,3
50747,2,2,7,18,4,1,3,300.78,6.0,63.0,27.14,3,3,7,2013,2013,7,10,0,8747773729.5,0.0,3
6841,1,2,7,3,1,0,5,228.68,2.0,13.72,27.14,0,5,9,2014,2014,9,8,0,80656000000.0,1.0,5
1880,1,2,7,3,1,2,6,211.93528,1.0,20.79528,27.13,1,9,10,2012,2012,10,13,0,73141000000.0,0.0,5
17897,0,2,7,7,2,0,9,120.042,6.0,43.902,27.13,1,5,11,2014,2014,11,5,0,3883920000000.0,1.0,4
23110,2,2,7,18,3,2,11,354.15,3.0,109.71,27.13,3,5,2,2014,2014,2,12,0,9297230738.0,0.0,0
31665,1,2,7,23,5,1,14,104.79,7.0,29.3412,27.13,1,22,10,2013,2013,10,22,0,16784800000000.0,1.0,2
49101,0,2,7,18,0,0,9,292.68,6.0,37.98,27.13,1,22,4,2011,2011,4,27,0,8106590716.75,0.0,1
15692,2,2,7,6,2,0,9,232.62,2.0,104.64,27.12,3,26,12,2014,2014,12,31,0,2852170000000.0,0.0,4
21089,1,2,7,2,7,0,5,323.46,6.0,138.96,27.12,3,11,6,2014,2014,6,14,0,10475700000000.0,1.0,0
24906,0,2,7,18,11,1,14,293.58,6.0,129.06,27.11,3,13,11,2014,2014,11,20,0,9297230738.0,0.0,0
33604,0,1,5,23,5,2,0,390.75,5.0,171.93,27.11,3,6,11,2014,2014,11,10,0,17527200000000.0,0.0,2
17890,1,2,7,18,2,1,15,111.45,5.0,34.5,27.1,0,26,11,2014,2014,11,28,0,9297230738.0,1.0,4
39307,1,3,8,23,5,1,12,126.624,6.0,41.1528,27.1,0,17,3,2011,2011,3,20,0,15542600000000.0,1.0,2
51115,0,2,7,18,0,0,9,110.28,2.0,37.44,27.1,1,10,4,2013,2013,4,14,0,8747773729.5,1.0,1
1569,0,2,7,14,6,0,9,100.56,10.0,-8.44,27.1,0,31,7,2014,2014,8,1,1,1315350000000.0,1.0,5
21342,2,2,4,0,8,2,13,373.896,3.0,128.736,27.09,3,30,3,2013,2013,4,1,0,1576340000000.0,1.0,0
23109,1,2,7,2,7,0,9,251.55,5.0,17.55,27.09,2,3,3,2012,2012,3,9,0,8532230000000.0,0.0,0
29944,0,2,7,2,7,0,5,284.4,6.0,68.22,27.09,3,4,9,2014,2014,9,10,0,10475700000000.0,0.0,0
4054,1,2,7,1,10,0,4,415.3,5.0,112.1,27.08,3,15,8,2014,2014,8,21,0,2456040000000.0,0.0,5
18790,0,2,1,22,6,0,9,106.092,3.0,-22.788,27.08,0,20,7,2011,2011,7,22,1,2674890000000.0,1.0,4
27462,0,2,7,10,3,1,15,174.45,5.0,27.9,27.08,1,24,8,2013,2013,8,25,0,1856720000000.0,1.0,0
43007,0,2,7,18,4,2,13,159.48,2.0,52.62,27.08,1,28,9,2012,2012,9,30,0,8709165249.0,1.0,3
2209,1,2,7,14,6,0,9,308.112,7.0,-128.408,27.08,1,14,10,2013,2013,10,18,1,1274440000000.0,0.0,5
16635,0,2,7,18,2,2,6,382.14,2.0,91.68,27.07,3,17,12,2013,2013,12,21,0,8747773729.5,0.0,4
30147,2,2,7,2,7,2,0,92.64,2.0,32.4,27.07,1,16,12,2013,2013,12,16,0,9570410000000.0,1.0,0
45304,2,2,7,18,0,1,2,388.8,8.0,167.04,27.07,3,22,11,2013,2013,11,27,0,8747773729.5,0.0,1
10557,1,2,7,7,2,1,2,118.62,6.0,49.68,27.06,0,31,8,2013,2013,9,3,0,3732740000000.0,1.0,4
22526,0,2,4,0,8,0,9,159.138,7.0,52.878,27.06,1,13,9,2014,2014,9,15,0,1467500000000.0,1.0,0
12045,0,2,1,22,6,2,0,404.76,4.0,8.04,27.05,3,21,6,2011,2011,6,27,0,2674890000000.0,0.0,4
20950,0,2,7,11,11,0,16,254.0343,1.0,-95.8857,27.05,1,22,7,2013,2013,7,25,1,912524000000.0,1.0,0
18115,0,2,7,20,10,0,5,148.968,3.0,33.498,27.03,2,1,10,2012,2012,10,8,0,1324820000000.0,0.0,4
29228,0,2,7,11,11,0,9,165.2136,4.0,45.2136,27.03,0,3,4,2013,2013,4,6,1,912524000000.0,1.0,0
12094,2,2,1,22,6,0,4,428.4,3.0,38.52,27.02,3,12,3,2014,2014,3,17,0,3087170000000.0,0.0,4
47117,2,2,7,18,4,1,14,187.02,6.0,26.1,27.02,1,29,6,2014,2014,7,3,0,9297230738.0,0.0,3
25250,0,2,7,10,3,2,6,144.18,1.0,18.72,27.01,0,26,5,2014,2014,5,28,0,2039130000000.0,1.0,0
20123,0,2,7,18,2,1,14,351.675,5.0,-344.775,27.0,3,15,8,2014,2014,8,16,1,9297230738.0,1.0,4
22331,0,2,7,11,11,2,0,233.6664,4.0,-167.6136,27.0,1,9,5,2014,2014,5,13,1,890815000000.0,0.0,0
36925,1,2,7,23,10,0,5,273.552,3.0,-13.6776,27.0,1,27,6,2014,2014,7,2,0,17527200000000.0,0.0,2
